row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak area,20260424_CVOL_Group_02_1F12_2.mzML Peak area,20260424_CVOL_Group_02_1F12_3.mzML Peak area,20260424_CVOL_Group_02_1F12_4.mzML Peak area,20260424_CVOL_Group_02_Control_LB.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260424_CVOL_Group_02_QC_01.mzML Peak area,20260424_CVOL_Group_02_QC_02.mzML Peak area,20260424_CVOL_Group_02_QC_03.mzML Peak area,20260424_CVOL_Group_02_QC_04.mzML Peak area,20260424_CVOL_Group_02_QC_05.mzML Peak area,20260424_CVOL_Group_02_QC_06.mzML Peak area,20260424_CVOL_Group_02_R47_1.mzML Peak area,20260424_CVOL_Group_02_R47_2.mzML Peak area,20260424_CVOL_Group_02_R47_3.mzML Peak area,20260424_CVOL_Group_02_R47_4.mzML Peak area,20260424_CVOL_bk_mapp_03.mzML Peak area,Unnamed: 37
1817,489.3073932335578,3.9598615,height,,,,,,,,,,,1933132.9,2004854.1,1824616.4,1646716.1,1422948.8,1867826.6,1871603.6,1868725.5,2251727.5,1984530.1,2112230.0,2213691.2,1806440.9,4308803.0,4283567.5,3906428.0,4995780.0,4574521.0,3599078.0,1911026.1,1728515.0,2143669.2,1654677.8,0.0,
1818,637.4286571265125,3.969471,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1605147.2,1568347.6,1518540.8,1493346.9,1664076.8,1792938.2,1902471.5,1553840.5,2853292.2,3331665.5,2385651.0,3685439.2,3291233.8,2572986.8,1530701.6,1467372.8,1722716.9,1444608.9,0.0,
1819,506.7772439497225,3.9676614,height,,,,,,,,,,,2052433.1,2165506.0,2093013.8,1802941.9,2217510.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1820,257.0556754867382,3.9666767,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4804519.5,4335969.5,2040721.0,2852962.8,2558250.5,2786983.2,2278676.5,2807680.5,2908590.2,2608704.8,1304765.4,2968937.0,3121673.2,1626162.6,0.0,
1821,651.3352173793572,3.9718435,height,,,,,,,,,,,6272421.5,6576866.5,6846746.0,5689614.5,6844963.0,6472930.0,6616359.5,7131860.0,6589792.5,7419248.0,7354036.5,7824566.5,6483404.0,13481052.0,17202382.0,13499993.0,16645566.0,16223432.0,13412133.0,6804645.0,6220516.5,7608972.5,6042853.5,0.0,
1822,694.8930095677392,3.972485,height,,,,,,,,,,,0.0,0.0,0.0,1188718.5,1341063.9,2256015.0,2258192.5,2353628.0,1738907.6,2445473.8,2330894.5,2258642.5,1996348.0,3847703.0,5822265.5,4005982.0,4776870.5,4769066.0,4017789.2,2167190.2,2362220.5,2623574.2,1989342.0,0.0,
1823,197.071006163308,3.9773226,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1480084.0,2308393.5,2420039.8,1884580.0,45032144.0,46674144.0,50612532.0,35920460.0,32359732.0,40628212.0,36645304.0,37134428.0,37132276.0,32328818.0,44058190.0,37674820.0,42394084.0,30607736.0,0.0,
1824,625.2496737290675,3.9830391,height,,,,,,,,,,,2626378.0,3002946.8,2788282.2,3087491.8,2757086.2,2633376.5,2791682.8,2694968.8,2514757.2,2532626.2,2493759.0,2664139.2,2330322.8,2292076.8,2876254.5,2722390.2,2692802.5,3022780.8,3043696.0,2714577.5,2343687.8,2555308.8,2404114.8,0.0,
1825,624.2465021416378,3.9816413,height,,,,,,,,,,,7760965.0,7961796.5,7337416.0,7609203.5,7371361.0,7279091.5,7381616.5,7682696.5,7216653.5,7683745.0,7260393.0,7000172.5,6711138.5,6991054.5,8234424.0,7359792.0,7436704.0,8782561.0,7776006.5,8085000.5,6406807.0,7250473.5,7024671.5,0.0,
1826,638.3553266649975,3.9853604,height,,,,,,,,,,,0.0,0.0,0.0,0.0,2548033.0,2413736.5,2389615.2,2491976.8,2667334.0,2481704.0,2633742.8,2845863.5,2327640.8,3385053.8,5322229.0,4979312.5,4153190.5,3985521.5,3945830.5,2234695.2,2079482.8,2161100.5,2128010.5,0.0,
1827,336.21003365265096,4.0303,height,,,,,,,,,,,55341228.0,44073004.0,30736540.0,32348362.0,1458277.6,36222550.0,36987876.0,43997460.0,40050044.0,1804775.8,42250748.0,1894433.6,40334600.0,2465385.5,85799700.0,3027319.0,3064749.5,78406500.0,2792697.0,1644095.0,1563265.2,43804852.0,36788132.0,0.0,
1828,607.3344484671485,3.9888341,height,,,,,,,,,,,3509417.5,4623223.0,5233878.5,5750041.0,9400628.0,3747227.2,4141123.5,4272015.0,3798136.5,5241195.5,5336337.0,5252102.5,4577519.0,9007669.0,11916459.0,12901837.0,11399893.0,10643725.0,10441812.0,5906324.5,4409792.0,4918012.0,4620758.0,0.0,
1829,671.4131653256516,4.0122075,height,,,,,,,,,,,146521300.0,111470890.0,84203760.0,91062400.0,3876766.2,91443120.0,3511887.0,3500847.2,4568179.0,3841688.2,3934496.0,3875198.5,3781458.2,5054662.5,7171218.0,6283844.5,6338657.0,6014980.5,5755200.0,3868347.5,120725496.0,133387230.0,3458200.5,0.0,
1830,602.2648345672997,3.997155,height,,,,,,,,,,,29365124.0,35826480.0,35526670.0,30853612.0,37848732.0,25231452.0,28225128.0,27773426.0,30899674.0,30065092.0,30821676.0,28143124.0,27616592.0,56035364.0,66437360.0,58626170.0,67712424.0,57512136.0,55393550.0,32055216.0,28548354.0,29196084.0,29915752.0,0.0,
1831,495.7685786178524,3.9999192,height,,,,,,,,,,,1994172.8,2323602.5,2565544.5,1838277.9,2746811.2,1661669.8,2237248.0,1963003.0,2661572.2,2279146.5,2318173.2,2005470.5,2175324.8,4950723.5,4732296.0,4837355.5,6093142.5,4148122.8,3652547.5,2499934.5,2165165.8,2258360.0,2776495.0,0.0,
1832,531.7957147080506,4.0095596,height,,,,,,,,,,,4960922.5,6433399.5,6332715.5,4956523.0,7926440.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766766.4,1425072.1,1409496.1,1606254.1,1131972.1,0.0,0.0,0.0,0.0,0.0,0.0,
1833,1062.5842446677384,4.0148582,height,,,,,,,,,,,3072775.5,4697214.0,4198739.5,3470336.5,6342598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1408827.8,1673126.8,1744047.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1834,480.7635822741416,4.0166078,height,,,,,,,,,,,1808365.5,2024788.4,2238744.8,2101683.5,3542067.8,2398869.8,2443885.8,3100668.8,2086783.0,2416315.5,2746286.0,1926168.0,2235554.2,4284753.5,4917849.0,6408381.5,4464358.5,4651394.0,4872372.0,2611801.0,2267847.8,2265054.0,2449339.0,0.0,
1835,1146.617801216459,4.0204854,height,,,,,,,,,,,11609338.0,11252570.0,11499445.0,10820167.0,14248073.0,2914658.8,3671484.0,4347707.5,1431090.8,3853039.0,3615610.8,2432243.8,3076956.8,6828608.5,8809366.0,8758355.0,6320307.0,6788713.5,9165246.0,4431351.5,5158805.5,2568666.0,4968380.0,0.0,
1836,573.811963831081,4.020926,height,,,,,,,,,,,17323360.0,19938074.0,21240256.0,17680314.0,26321080.0,5035470.0,6215259.5,7646951.0,2428103.5,6764639.5,6885685.5,4864996.5,6344239.0,16447132.0,20195368.0,17923172.0,17270092.0,16639079.0,18523778.0,7625710.5,8395841.0,6098847.5,9042056.0,0.0,
1837,563.322279062577,4.021947,height,,,,,,,,,,,207667170.0,240226100.0,255204160.0,212425100.0,359362080.0,51283680.0,60733364.0,81849800.0,29524154.0,69228216.0,76593810.0,48416170.0,59920900.0,255338610.0,356123200.0,310219970.0,268833630.0,274623550.0,270477150.0,81686490.0,83054616.0,55587610.0,97683010.0,0.0,
1838,562.8225747902922,4.021947,height,,,,,,,,,,,325011230.0,380215000.0,403140100.0,328939650.0,565370050.0,78413140.0,91579540.0,120170960.0,37936404.0,111108710.0,103759624.0,62499610.0,78379550.0,398646100.0,502415840.0,480142820.0,420395500.0,410440500.0,420101760.0,109517736.0,124710160.0,87389720.0,126766210.0,0.0,
1839,1124.635580819598,4.023307,height,,,,,,,,,,,87644744.0,87870910.0,95922630.0,83608510.0,155506750.0,21825536.0,25411676.0,36028852.0,10034534.0,29055766.0,27391456.0,15759795.0,20186668.0,92803940.0,138800450.0,147437100.0,92100056.0,92060470.0,106317620.0,27670612.0,34465684.0,20531268.0,31553470.0,0.0,
1840,388.1990446279552,4.0224037,height,,,,,,,,,,,3392680.5,3695426.5,4092596.8,3357619.5,5071407.0,0.0,1307310.5,1430948.0,0.0,1320001.5,1198856.8,0.0,0.0,3030337.2,4765336.0,4165974.2,3435848.5,3627130.8,3683452.8,1356876.6,1486376.0,0.0,1332474.2,0.0,
1841,344.18168246509987,4.022111,height,,,,,,,,,,,4957452.5,6014421.0,5934890.0,4795885.5,9827836.0,1117304.0,1464299.8,1890071.9,0.0,1717912.4,1580538.0,0.0,0.0,6653137.5,7272691.0,6863651.5,6284179.0,5469299.0,7504171.5,2022609.8,1958055.0,0.0,2060389.9,0.0,
1842,456.23562778385855,4.024142,height,,,,,,,,,,,2444494.2,2632301.8,2782570.5,2556223.2,3986427.5,4651931.5,4828221.5,4536922.5,4586175.5,3855430.2,4720195.5,3340302.2,4209218.5,5132669.5,5542801.0,5563522.0,5303110.5,5920575.5,5408851.5,4175024.2,4464358.5,4270002.5,4203441.0,0.0,
1843,653.4034292688251,4.0197544,height,,,,,,,,,,,2377949.8,2965051.5,2886620.5,2573961.5,5375920.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2745816.5,4713305.5,3783931.0,2914097.0,3034643.2,4098913.5,0.0,0.0,0.0,0.0,0.0,
1844,911.4640391083112,4.0245914,height,,,,,,,,,,,26255450.0,26116272.0,27600010.0,26003338.0,36292092.0,46203530.0,49358116.0,49538904.0,46045940.0,39505504.0,46509536.0,34140110.0,42565880.0,35563548.0,38883276.0,42712496.0,35775476.0,31817892.0,37946388.0,41824468.0,47650500.0,37541500.0,44480244.0,0.0,
1845,589.2776065775912,4.022003,height,,,,,,,,,,,2488017.0,2572307.5,2652806.8,2308725.5,5194455.0,0.0,0.0,0.0,0.0,853897.25,0.0,0.0,0.0,2501101.5,2941652.0,2009144.9,1658034.8,1776207.5,2020014.8,0.0,0.0,0.0,0.0,0.0,
1846,581.7949671776904,4.0228834,height,,,,,,,,,,,2975201.8,3063143.0,3541950.5,2861144.5,3868108.2,0.0,0.0,1524847.0,0.0,0.0,0.0,0.0,0.0,2546552.2,2599275.8,2812702.5,2253955.5,2513579.0,3515674.5,1278962.1,1549359.1,0.0,1398847.1,0.0,
1847,781.4617719026991,4.0230713,height,,,,,,,,,,,3702568.2,4685425.0,5464710.5,4137833.2,6843128.5,0.0,1191809.9,1613051.2,0.0,1493329.4,0.0,0.0,0.0,5117804.0,5954195.5,5693338.5,4965471.5,4465060.0,5839694.0,1323025.5,1613293.9,0.0,1721866.2,0.0,
1848,309.81445081653885,4.02509,height,,,,,,,,,,,1679976.4,1757131.6,2071308.6,1853768.4,2484919.0,2932808.8,3120358.2,3129113.5,2927774.5,2742311.5,2902537.0,2767918.8,2970699.8,3730914.0,3670095.5,4369904.5,4161938.2,3647195.5,3793480.8,3026299.0,3041755.5,2998911.8,2976080.8,0.0,
1849,889.9843528056226,4.023864,height,,,,,,,,,,,0.0,0.0,878703.3,0.0,2161925.2,2394860.5,2228954.2,2338408.5,2351345.5,1963676.5,2275940.5,1486881.4,1994176.2,4320139.5,5872659.5,6278376.5,4979965.5,4811996.0,5016206.5,1837028.4,2104678.8,1873165.9,1977830.9,0.0,
1850,464.21834904827045,4.0260005,height,,,,,,,,,,,2142125.2,2180893.0,2629343.8,2148485.5,3210667.0,3603791.0,3533596.8,3700663.8,3412342.2,2980919.5,3431762.8,2808233.5,3379333.8,4322158.0,4329114.0,4699760.0,4199894.5,3923564.0,4480853.5,3277340.5,3561679.5,3488774.5,3475514.2,0.0,
1851,889.482634519056,4.0259857,height,,,,,,,,,,,88658984.0,84823500.0,101443600.0,86998660.0,189252850.0,132711070.0,135485970.0,151160260.0,129450056.0,122094240.0,136020690.0,105603330.0,122730744.0,241574670.0,329798800.0,365163700.0,273041020.0,226410990.0,256026750.0,126066056.0,128971420.0,112728420.0,121868400.0,0.0,
1852,445.2454135075505,4.02646,height,,,,,,,,,,,78980970.0,87162200.0,96992350.0,80059830.0,156854130.0,125534110.0,127562980.0,132620750.0,123537810.0,113754520.0,128013360.0,105838136.0,119213130.0,213576980.0,262097460.0,261566660.0,237737710.0,215927380.0,225076850.0,119392570.0,119662200.0,120362070.0,119139736.0,0.0,
1853,241.2035827499805,4.012244,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1197995.4,0.0,0.0,0.0,0.0,0.0,774397.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022477.75,0.0,1221346.2,
1854,511.2767923585314,4.0298424,height,,,,,,,,,,,4457152.0,3819530.0,4786488.0,3854664.8,5457932.0,4581128.0,4465885.0,4836512.0,4721183.5,3970490.0,4872037.5,3817855.8,4618171.5,8388735.0,9441093.0,10200697.0,10844109.0,8205528.5,8615956.0,4619546.5,5084020.0,4437959.5,4658086.5,0.0,
1855,651.3775734450379,4.0312467,height,,,,,,,,,,,3088680.5,2697525.5,3198373.2,3299067.5,4287478.5,2397822.2,2705677.8,2481969.8,2282107.2,2353959.5,3363953.2,1963641.0,2689820.2,5117111.5,8351952.0,5740279.0,5217149.0,5281485.5,5778156.0,2680169.8,2684042.0,2298030.0,2790473.0,0.0,
1856,574.3577545186546,4.0336223,height,,,,,,,,,,,3828151.8,2697626.5,2988427.5,0.0,1781040.9,4422446.0,4001056.8,4598706.5,4153882.2,3758001.8,4002707.5,3454923.5,5277257.5,5218955.5,6225208.0,7304425.5,5731432.0,4725310.0,5032354.0,4810536.5,4354488.5,4128171.5,4575118.5,0.0,
1857,261.1598399504793,4.036334,height,,,,,,,,,,,3646163.5,3647321.2,4207057.0,3463605.0,4989527.5,4659377.0,4071051.8,4153816.0,4324413.0,3655956.8,3942965.2,3682722.2,3960576.5,6139121.5,6559288.0,7747846.5,7933800.5,6160669.5,6188308.0,4416637.5,3793550.0,3653224.2,4104419.0,0.0,
1858,552.376508751879,4.0388503,height,,,,,,,,,,,62100148.0,47637700.0,41968308.0,40823490.0,16881120.0,58876900.0,49161700.0,64767424.0,57521868.0,56398852.0,61234620.0,51662116.0,57360870.0,111203850.0,130510960.0,149387340.0,152633280.0,112551360.0,105352600.0,68228210.0,57071984.0,56308836.0,52499600.0,0.0,
1859,276.6915115005431,4.03928,height,,,,,,,,,,,3186242.8,2483165.0,2133462.8,2475068.8,0.0,2968718.8,3090908.8,3381853.0,2980096.2,2783085.0,3029045.5,2567724.2,3130277.8,5499990.5,6063239.5,6208825.5,6404515.0,6400433.5,6156229.0,3350682.5,3124096.5,2909910.8,2904162.2,0.0,
1860,536.3085778273686,4.0417905,height,,,,,,,,,,,15875105.0,15289762.0,17214096.0,14320690.0,18253200.0,15900375.0,13642895.0,17466112.0,15341296.0,15906083.0,16665594.0,13857418.0,15834842.0,26407958.0,28838482.0,35655376.0,36259770.0,28328100.0,27236130.0,17494090.0,15551798.0,13993350.0,14790228.0,0.0,
1861,558.2908697723569,4.044307,height,,,,,,,,,,,1700555.5,1439779.4,1687154.6,1538941.2,1811649.4,1710558.0,1487146.8,1855534.6,1764407.6,1599149.8,1690419.2,1655411.5,1710461.4,1820782.4,1620923.6,1992663.2,2112303.0,1663524.2,1383383.2,1962545.5,1640544.9,1366615.2,1576580.0,0.0,
1862,871.4941581667019,4.047082,height,,,,,,,,,,,1665603.5,0.0,1888197.5,1896257.4,2725715.0,2703713.0,1704393.9,2657569.0,2620681.2,2472927.5,2592671.0,1808628.6,2672180.5,4182534.8,4606359.5,5636509.0,5283276.0,4754556.0,3449460.5,2498612.8,2543366.2,1912673.2,2265311.8,0.0,
1863,318.1236883311899,4.0464807,height,,,,,,,,,,,2751828.8,2516633.0,2765038.8,2102852.0,4537924.0,2749817.2,2442960.0,2909665.5,2764665.8,2939266.0,3094106.5,2772766.5,2663006.8,4177520.2,5017114.0,5540925.0,5409380.0,4558474.0,4452615.0,2911847.2,2632401.0,2780696.8,2498659.0,0.0,
1864,656.8673532842589,4.0562882,height,,,,,,,,,,,2499757.8,2526794.8,2593754.0,2242553.8,3652493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027706.4,992012.0,1029454.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1865,643.3982532195367,4.0508885,height,,,,,,,,,,,6203887.5,6431569.5,6077969.0,5749624.0,7491466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1747608.0,1721725.4,1974206.9,2272666.5,1416352.1,1001417.25,0.0,0.0,0.0,0.0,0.0,
1866,540.3186443632106,4.05547,height,,,,,,,,,,,8406495.0,6540901.0,4705767.5,4736912.5,0.0,6050078.5,6013569.5,7228367.0,6598705.0,6889818.0,6859612.0,5871951.5,6465618.5,12553995.0,13317157.0,14389869.0,13849851.0,13179617.0,11610811.0,5865289.5,5516986.0,6812664.5,5877802.5,0.0,
1867,132.10198879887136,4.0545344,height,,,,,,,,,,,2772607.5,2263027.5,1726057.9,2001961.5,0.0,2444887.0,2311994.5,2726051.8,2395568.5,2474429.5,2229275.5,2296824.2,2476697.2,4307546.5,4532476.5,5301725.0,4785593.5,4472887.5,4509664.0,2176900.0,2484611.5,2304790.0,2391793.5,0.0,
1868,336.210103554762,4.0561604,height,,,,,,,,,,,48421330.0,38144290.0,26564358.0,30314794.0,1458277.6,36434710.0,33358184.0,41386460.0,38626452.0,38607036.0,36728056.0,35481776.0,37481596.0,72540230.0,81822180.0,86168980.0,81583624.0,73501390.0,69548940.0,32134818.0,32398228.0,37769876.0,35943836.0,0.0,
1869,672.4158618072543,4.0557637,height,,,,,,,,,,,52696784.0,40767732.0,35186130.0,37567490.0,1598748.9,38861496.0,39919756.0,48789124.0,43926776.0,47186892.0,49894616.0,36562210.0,46681684.0,91596840.0,88571170.0,92221310.0,87968940.0,82008220.0,71215420.0,37186670.0,37525740.0,45720710.0,43459376.0,0.0,
1870,671.4132947399193,4.0566454,height,,,,,,,,,,,127447950.0,99399420.0,72220770.0,87253560.0,3496159.5,95606750.0,99309040.0,119696910.0,106787784.0,114863380.0,106868290.0,89933220.0,113681730.0,189290700.0,217029760.0,228218700.0,208897420.0,197806960.0,177380430.0,91769910.0,92163064.0,111659040.0,106803760.0,0.0,
1871,473.2759584008559,4.062712,height,,,,,,,,,,,4041036.5,3610002.8,2888920.2,3729664.0,3680526.8,3706529.5,3887066.0,4557722.5,3647869.5,4165335.5,3977677.2,3542748.0,4017399.5,8359134.5,8331371.0,9455201.0,8110302.0,7860720.0,7308349.5,3298816.5,3407333.0,4137264.8,4140311.8,0.0,
1872,693.3948351701534,4.063238,height,,,,,,,,,,,16191027.0,13119635.0,10380835.0,14857132.0,0.0,14548226.0,17381728.0,16805218.0,14740640.0,17156328.0,16786364.0,13894150.0,19012780.0,16252065.0,13254149.0,15246645.0,13615642.0,14142829.0,15944622.0,13613566.0,14858196.0,17615268.0,17750508.0,0.0,
1873,986.5353927302208,4.0699463,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2325821.8,2878306.5,2586608.2,2830103.8,2624129.8,3009775.2,2511056.8,2721924.0,6001604.5,5779925.0,6746826.0,5598949.5,5645000.5,5835931.0,2144415.8,2266952.2,3211731.8,2738644.8,0.0,
1874,493.7713559412479,4.069703,height,,,,,,,,,,,0.0,985172.75,834266.56,824244.94,0.0,2800350.5,3112478.2,2925134.0,2940921.8,2908303.5,2864944.0,2694441.2,2705339.0,5685024.0,5128256.5,6001289.0,5163892.5,5193981.0,5504068.5,2340036.0,2510207.2,3147347.2,3063172.2,0.0,
1875,401.7630063782987,4.072949,height,,,,,,,,,,,2545236.5,3021659.2,3130838.2,3267015.5,5740886.5,3139841.0,3387517.0,3782237.2,2781582.0,3820931.5,3696534.0,3223258.2,2966073.0,8425561.0,8209840.5,9252876.0,8168895.5,7819699.0,7920848.5,2924352.8,3002853.2,3531602.8,4055856.0,0.0,
1876,573.3034911368874,4.0720053,height,,,,,,,,,,,1597435.8,1880063.8,1724745.8,2247082.0,1941275.4,2056427.2,2104808.2,2259240.5,1940923.6,2039150.4,2356546.0,2046019.6,1922667.0,5048058.5,4611752.5,5084837.5,4674783.5,4775063.0,5043642.0,1874031.8,1906919.1,2210944.0,2296684.5,0.0,
1877,613.2983886221949,4.072703,height,,,,,,,,,,,3133593.2,4696503.5,5337408.0,6833071.5,0.0,0.0,1728360.6,1989359.2,1944126.9,2866925.2,3165797.8,3380892.0,2185207.5,6794787.0,6083859.5,7039508.5,6131674.5,6362765.0,7540892.0,1705140.1,1822283.4,2312108.5,2257555.0,0.0,
1878,711.3605243145415,4.0787597,height,,,,,,,,,,,979105.4,1254873.5,1368436.8,1270620.8,1417591.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833455.06,0.0,862090.0,0.0,0.0,810093.7,0.0,0.0,0.0,0.0,0.0,
1879,636.3397853929503,4.0884805,height,,,,,,,,,,,2005227.8,2077088.4,2481442.0,1987576.4,3050089.5,2170528.5,2684206.2,2784028.2,2240386.0,2269903.5,2415064.0,2675298.8,1982742.0,5387978.0,4930798.0,5731734.5,4439059.5,5535667.5,5101432.0,2388145.5,1943085.4,2264329.5,2328393.2,0.0,
1880,588.3760594397971,4.0903325,height,,,,,,,,,,,0.0,1035106.06,0.0,930520.25,1447674.1,0.0,0.0,1236157.2,0.0,1095596.6,986640.06,1286232.8,961847.44,2522231.5,2291338.2,2704811.2,1944279.6,2543173.8,2177521.5,1154058.2,0.0,1000206.44,1029944.6,0.0,
1881,555.8378036595367,4.093142,height,,,,,,,,,,,2107659.2,2561394.0,2943657.0,2570871.2,4259218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1882,494.7781023338567,4.0936766,height,,,,,,,,,,,1634513.0,1880168.9,2020753.8,1777921.8,2772598.2,1444418.2,1411258.2,1780648.9,1191118.1,1511936.9,1554005.4,1706834.2,1435458.2,3404467.2,3788107.8,4390746.5,3454803.5,3647460.0,3210351.0,1804978.6,1477597.6,1458423.4,1755140.8,0.0,
1883,600.3270236082296,4.0956645,height,,,,,,,,,,,0.0,1194804.1,1609394.4,1333500.6,2817415.0,1736847.5,1824813.0,2020556.4,1958619.9,2175950.0,2141775.8,2308066.0,1820356.0,4241235.5,4145243.2,4456107.5,3674822.2,4465956.0,3878572.8,1987542.8,1717117.2,2030817.1,1969775.6,0.0,
1884,600.8285261662687,4.0952754,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1927349.5,1195795.4,1315881.5,1516080.6,1366945.5,1549654.6,1550120.6,1701270.0,1253185.4,3086800.5,3154159.2,3459685.2,2882698.8,3030958.2,2800998.0,1550662.8,1299370.9,1399765.5,1414913.4,0.0,
1885,523.291974326181,4.097982,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,908524.2,976121.8,1048093.8,1012396.25,1102979.9,996066.9,1169906.2,0.0,2158076.8,2131795.8,2391368.0,1917812.9,2251034.2,1982581.0,968540.3,0.0,901136.5,964932.3,0.0,
1886,598.340057352913,4.1295834,height,,,,,,,,,,,1784048.0,1987110.9,2063233.0,2050666.8,2574323.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2267768.8,2341611.2,2476824.8,2269820.0,2549421.0,2476543.5,0.0,0.0,0.0,0.0,0.0,
1887,516.7814671841649,4.1232038,height,,,,,,,,,,,2449008.8,2897112.8,2752695.5,2309571.5,3537080.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472031.6,1609112.1,1661938.4,1541064.0,1370196.8,1238537.2,0.0,0.0,0.0,0.0,0.0,
1888,776.4251484902508,4.145975,height,,,,,,,,,,,23240630.0,23490494.0,20842310.0,20245776.0,33842652.0,1324328.0,1675049.5,2548539.2,0.0,1571349.1,0.0,0.0,0.0,22676778.0,26001622.0,20008134.0,24028592.0,23175062.0,22348576.0,2092393.9,2415486.5,1980226.9,2879681.5,0.0,
1889,787.4148118272657,4.1454825,height,,,,,,,,,,,4014734.2,4353621.5,4374212.0,3897798.5,5475035.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3141662.5,3396723.2,2676402.8,3140639.0,3858836.2,3328401.8,0.0,0.0,0.0,0.0,0.0,
1890,736.8912379268756,4.149246,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2036010.2,2056703.2,2957204.2,0.0,2472472.5,1892819.1,1924916.2,0.0,6639753.5,7982531.5,5849707.0,6414095.5,6653725.0,7437891.5,2410493.5,2833909.2,2772807.5,3305746.0,0.0,
1891,725.9016127734105,4.1497054,height,,,,,,,,,,,0.0,0.0,2131668.8,0.0,0.0,11479331.0,11256164.0,15100065.0,5245432.5,14055550.0,12763003.0,10735855.0,10135589.0,50488004.0,58019744.0,48187144.0,56205560.0,53342264.0,55072970.0,16770153.0,14741850.0,16079628.0,18599020.0,0.0,
1892,526.3029334439359,4.1549273,height,,,,,,,,,,,2354668.5,2388522.2,2420645.0,0.0,2791476.0,2309177.2,0.0,0.0,0.0,0.0,0.0,2154346.8,0.0,5051918.0,6248017.0,4763299.5,4905387.5,4824822.0,4797772.5,0.0,0.0,2464877.0,2378211.5,0.0,
1893,558.2927094101142,4.16028,height,,,,,,,,,,,2475498.0,2954374.0,2350176.0,2226847.0,2984630.8,2647677.5,2159272.2,2389138.8,2677006.2,2709007.2,2808202.8,3052102.2,2288266.2,7015194.5,7496402.5,6324488.0,7179766.5,6407043.5,7142553.0,2803389.8,1866512.0,2633955.0,2682924.8,0.0,
1894,613.3502722294215,4.1626034,height,,,,,,,,,,,2556147.2,3372655.8,2974930.8,2846775.2,4265261.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351934.0,1592197.8,1419842.1,1524976.5,1178563.1,1152995.6,0.0,0.0,0.0,0.0,0.0,
1895,593.8640448701246,4.165576,height,,,,,,,,,,,1252745.2,1732878.1,1271994.8,1195371.2,1877620.4,0.0,0.0,936987.06,0.0,917486.3,1104820.4,0.0,0.0,2595039.2,2941273.8,2570509.8,2576332.5,2686604.5,2514878.2,1186102.8,0.0,0.0,1072224.6,0.0,
1896,661.8723621826331,4.1675572,height,,,,,,,,,,,15550065.0,24090386.0,21209824.0,19069052.0,23768316.0,10535921.0,11610383.0,15030511.0,6391504.5,15465936.0,15103066.0,11301126.0,10203883.0,42425196.0,43741430.0,40641640.0,39868270.0,40574348.0,36902050.0,17038170.0,13982234.0,13414499.0,16071081.0,0.0,
