row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak area,20260428_CVOL_Group_02_1F12_2.mzML Peak area,20260428_CVOL_Group_02_1F12_3.mzML Peak area,20260428_CVOL_Group_02_1F12_4.mzML Peak area,20260428_CVOL_Group_02_Control_LB.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260428_CVOL_Group_02_QC_01.mzML Peak area,20260428_CVOL_Group_02_QC_02.mzML Peak area,20260428_CVOL_Group_02_QC_03.mzML Peak area,20260428_CVOL_Group_02_QC_04.mzML Peak area,20260428_CVOL_Group_02_QC_05.mzML Peak area,20260428_CVOL_Group_02_QC_06.mzML Peak area,20260428_CVOL_Group_02_R47_1.mzML Peak area,20260428_CVOL_Group_02_R47_2.mzML Peak area,20260428_CVOL_Group_02_R47_3.mzML Peak area,20260428_CVOL_Group_02_R47_4.mzML Peak area,20260428_CVOL_bk_mapp_pre_01.mzML Peak area,Unnamed: 37
2003,324.1666081764899,7.979272,height,,,,,,,,,,,1654484.1,1739812.9,2565165.8,1863236.9,2414560.5,2788686.0,3058418.0,3613248.8,3190288.0,2748047.2,3301911.0,3020760.0,2963171.5,2635284.8,2924837.5,2583207.0,2572226.0,2749235.2,2477453.8,2683731.0,2727485.8,2966236.8,3020870.2,0.0,
2004,340.17990142031334,7.9820156,height,,,,,,,,,,,8121148.0,8137043.0,7626687.0,6513449.0,9588989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1935619.1,1611892.2,1570159.9,1763159.0,1555721.9,1483299.8,0.0,0.0,0.0,0.0,0.0,
2005,255.1452006451869,7.9850793,height,,,,,,,,,,,0.0,0.0,0.0,0.0,27975710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2006,679.3527132974959,7.980733,height,,,,,,,,,,,67037212.0,63749668.0,70832420.0,60407836.0,84872984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13890082.0,15714872.0,14316111.0,14423979.0,14554435.0,12356658.0,1025993.6,0.0,0.0,1186812.1,0.0,
2007,234.108442928868,7.973941,height,,,,,,,,,,,1893031.2,1991250.1,1697999.5,1600282.0,20356446.0,0.0,0.0,1285423.8,0.0,0.0,0.0,0.0,0.0,981021.2,1194741.1,0.0,0.0,0.0,1060211.4,0.0,1351912.5,0.0,1146933.8,0.0,
2008,243.15791281311755,7.9979043,height,,,,,,,,,,,58838628.0,52108064.0,57965920.0,58020524.0,59342200.0,70103830.0,67187384.0,77053300.0,70139090.0,71122250.0,66313010.0,77809790.0,77584900.0,77786410.0,67434780.0,64879176.0,70879976.0,63383830.0,66088492.0,69382440.0,64653332.0,69392140.0,72598056.0,0.0,
2009,331.2339342549337,7.9979897,height,,,,,,,,,,,3809466.8,3477311.2,5328789.5,4007194.2,7341144.0,6633577.5,6581136.5,7595244.0,7500075.5,7098431.5,6756146.0,7547079.5,7597877.5,6872197.0,6306621.0,5776684.5,6567896.0,5390751.0,5693854.0,6250668.0,5813137.0,6887474.5,7557962.5,0.0,
2010,485.3087490765586,7.9980836,height,,,,,,,,,,,285572800.0,284555550.0,360368670.0,310918880.0,334007580.0,371136260.0,361779100.0,447195360.0,437960860.0,386488420.0,399132860.0,434537400.0,413238100.0,384955230.0,385799360.0,321606180.0,391233180.0,327902460.0,329723200.0,349783070.0,352518600.0,385725300.0,396885340.0,0.0,
2011,507.2901412359124,7.9990053,height,,,,,,,,,,,2106670.2,2014112.4,2791364.5,2173548.2,0.0,2897184.8,2884944.8,3767289.5,3785418.5,3188731.2,3146033.5,3958458.5,3656239.8,2626963.5,2552435.5,2162023.0,2820462.8,2431810.0,2376540.8,2824713.2,2852459.2,3197509.8,3450397.2,0.0,
2012,175.14415988483893,8.002936,height,,,,,,,,,,,12492285.0,1351662.1,1583587.1,1133551.5,25844452.0,28145772.0,24289164.0,27752502.0,27800206.0,21944522.0,21097908.0,24573232.0,27467440.0,16456635.0,14311298.0,14850336.0,15752463.0,17292354.0,17926704.0,27480392.0,23421504.0,27064796.0,29015792.0,0.0,
2013,701.3343924879513,8.00227,height,,,,,,,,,,,2819317.2,2851795.5,3077186.0,2683186.0,2624169.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,375.2237005413438,8.003249,height,,,,,,,,,,,3429353.0,3483491.5,4007154.0,3860644.2,2644743.5,4761405.0,4573891.5,5077509.5,5917461.5,5190971.0,5356410.0,5753714.5,5417831.0,4811421.0,4308332.5,3989322.0,5075797.5,4158440.2,4310581.0,4768040.0,4344879.0,4784597.5,5193281.0,0.0,
2015,361.24452083122696,8.0085745,height,,,,,,,,,,,5567016.5,5807128.5,7175676.5,6464463.5,7867221.0,7428373.5,7120217.0,7248095.5,6408524.0,6893677.0,7032670.5,8028655.5,7964943.5,6844462.0,6398552.0,6358189.0,7038505.5,6284893.0,6608200.0,6621715.0,7433284.5,6907948.0,7738038.5,0.0,
2016,317.2183559766705,8.019617,height,,,,,,,,,,,7491247.5,8966462.0,8089311.5,9493204.0,10189004.0,6851772.5,6410331.0,7526035.0,5687108.5,6033983.0,6020514.0,5871298.0,6531500.0,7254535.0,6586769.5,6726914.5,7043933.0,6695977.5,6836168.0,6757430.0,6941633.5,6519011.5,8258118.0,0.0,
2017,389.2394447761605,8.020056,height,,,,,,,,,,,20198922.0,23738494.0,29108496.0,27740338.0,36844370.0,42356256.0,39203348.0,37803044.0,37986896.0,39176516.0,39391410.0,49380096.0,41697492.0,35850136.0,30976310.0,33456784.0,35313896.0,33943396.0,34208300.0,32593282.0,37247100.0,35930516.0,37479064.0,0.0,
2018,390.1620221103116,8.023532,height,,,,,,,,,,,9865765.0,11888973.0,9521629.0,12127325.0,9735164.0,11612041.0,10393079.0,10580032.0,10052658.0,11105016.0,10382219.0,12623546.0,11385385.0,10999349.0,9605433.0,10329710.0,9578507.0,10484762.0,10249835.0,8757380.0,10948633.0,9868591.0,9266688.0,0.0,
2019,345.22446379238727,8.024441,height,,,,,,,,,,,2933263.5,3197013.0,3901221.5,3514652.8,15050593.0,3544315.2,2985655.2,3942281.2,1807252.4,1846635.6,1913379.4,1721686.0,2998567.5,3622689.8,3075516.8,3544780.0,3477671.2,3547646.8,3385578.0,3680586.5,4005214.8,3512509.2,3194375.5,0.0,
2020,193.082019122038,8.024877,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3909584.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,349.1353384050226,8.02984,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2991586.0,2424018.5,2688526.0,3533163.2,2795523.5,2857475.0,3491278.5,3011191.0,2193396.8,2020927.4,1983040.5,1850163.1,2230037.5,2136836.0,2307245.0,3060919.0,2817551.5,2095557.5,0.0,
2022,417.2457619205112,7.989249,height,,,,,,,,,,,0.0,0.0,0.0,0.0,13395731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872166.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,507.77246897597234,8.045944,height,,,,,,,,,,,4281570.0,4336254.0,4024807.2,5512174.0,0.0,11287835.0,11104049.0,12320798.0,9257604.0,10563403.0,10666063.0,12480374.0,11245217.0,12132780.0,12222072.0,14979438.0,12127893.0,12237398.0,12543435.0,9912710.0,12158321.0,10732176.0,11690242.0,0.0,
2024,520.1889128806844,8.067213,height,,,,,,,,,,,1458919.8,1382460.6,1454416.4,1587002.6,1390509.1,2325907.2,2227758.5,1870793.6,2545122.8,2539711.8,2476923.0,2339011.5,2666968.8,1871900.2,2418740.2,2428885.5,2050794.5,2408401.2,2334562.8,2151800.8,2539192.8,2352101.8,2262434.8,0.0,
2025,504.2486742658963,8.0664835,height,,,,,,,,,,,1714438.2,1865167.2,2130122.5,2109158.8,2165039.8,2263733.5,2164001.8,2315183.2,2245923.2,2229817.0,2464481.5,2295736.5,2560305.8,2042660.1,2116464.8,2573847.8,2136974.5,2144358.5,2263839.5,2053942.4,2410048.0,2229056.2,2184244.8,0.0,
2026,347.2289859163534,8.067776,height,,,,,,,,,,,8470651.0,8470319.0,11090822.0,10367362.0,12211794.0,12733466.0,12610174.0,11710122.0,11711409.0,12040071.0,13482111.0,12202760.0,13638953.0,11289116.0,11984809.0,14512055.0,12082800.0,12652101.0,12785738.0,11656212.0,14280990.0,13415530.0,13148040.0,0.0,
2027,849.3478528449308,8.07179,height,,,,,,,,,,,2851279.0,2731591.2,3074306.5,2900840.2,2154858.2,3048271.8,2569382.5,2780178.5,3470849.0,3037454.0,2854550.5,2689048.8,3636650.8,2733073.2,2813274.0,2919727.0,3440195.8,3085975.0,3754361.0,3140662.2,3372876.0,2644563.8,2825494.5,0.0,
2028,341.218495200714,8.075911,height,,,,,,,,,,,6490560.5,5177393.0,4244503.5,5197015.0,2863750.0,3791726.0,3672787.5,4160591.5,3335474.2,4189311.5,3972583.8,3777793.5,3912203.2,4209355.0,4224016.5,4972642.5,4443092.0,4324628.0,4381042.5,4181342.2,4301587.5,4243929.5,3920012.8,0.0,
2029,423.2237406697942,8.088099,height,,,,,,,,,,,1487221.0,1369354.2,1966081.4,1678007.1,2193161.5,2447011.8,2378537.2,2760888.2,2213581.8,2030913.4,2525390.5,2432514.8,2359586.5,2144056.5,2187164.0,2092781.1,2193313.5,2174831.8,2162709.8,2147501.8,2408689.8,2485967.8,2416392.2,0.0,
2030,418.2660860659189,8.109123,height,,,,,,,,,,,2545517.8,2651736.5,3296088.5,3076526.0,6548256.5,3009850.2,2924675.2,3420321.5,2353257.5,2352569.8,2638472.0,2396120.0,2947551.2,3046518.5,2782313.5,3077860.2,2745452.8,2935097.0,3131013.2,2298099.8,2403107.5,2655113.0,2763693.2,0.0,
2031,487.2147512304839,8.109727,height,,,,,,,,,,,3760113.2,4039037.2,4492993.5,4134260.0,4431015.5,4783574.0,4788353.5,5380296.5,4610920.0,4197396.0,4617350.0,4289262.5,4891195.5,4011476.8,4238698.5,4656228.5,3711432.2,4415945.0,4632865.5,4252859.5,3997069.0,4568918.0,4060750.8,0.0,
2032,505.25201148381353,8.111624,height,,,,,,,,,,,2700380.5,1834972.4,0.0,1783348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2033,591.2262963400993,8.113993,height,,,,,,,,,,,1959735.8,1855039.6,1518678.4,1584446.2,2403284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2034,416.16008926721486,8.116972,height,,,,,,,,,,,2216976.0,1931763.1,2985984.0,2340348.5,4505106.5,5646965.0,5039477.5,5136492.5,5684443.5,4290959.5,5044232.0,5552549.0,5553781.5,3866620.2,3602961.8,4060122.5,3241700.8,3711462.0,4168454.2,3901990.8,3686489.0,4929892.0,4520860.0,0.0,
2035,235.11904686416003,8.119153,height,,,,,,,,,,,43632720.0,34377124.0,23931560.0,33109476.0,2105522.2,7976480.5,10745796.0,14847260.0,6834405.5,11072623.0,5176147.5,5600989.0,8522725.0,20502084.0,17386590.0,19341610.0,16401482.0,17119528.0,19693566.0,17577354.0,15052525.0,15208749.0,12816406.0,0.0,
2036,253.1296324730516,8.120507,height,,,,,,,,,,,335813120.0,262530780.0,193851340.0,276242050.0,26312112.0,69897760.0,92059710.0,122146700.0,56919244.0,94250510.0,45661148.0,45103108.0,68286536.0,170118980.0,147826980.0,157913660.0,141544350.0,147049710.0,170007710.0,149236770.0,125583290.0,131939010.0,103091080.0,0.0,
2037,361.2447071078882,8.118918,height,,,,,,,,,,,2327638.8,2286152.0,5171304.0,3078668.8,6833880.0,6867173.5,7297845.5,6171671.0,6890442.0,6292584.5,7094936.0,7221392.0,6344734.5,6645804.5,6391147.5,5877133.0,6574934.0,5102112.5,5474235.5,5586921.5,5681084.0,7449249.5,6385154.5,0.0,
2038,331.2089792192785,8.133459,height,,,,,,,,,,,3992781.0,3412768.8,4285178.5,4039870.2,13516254.0,2096959.1,2197674.0,2424563.0,1106313.8,1403429.5,1526265.8,1072129.0,1749442.9,3721572.2,3036646.8,3000587.2,3066477.5,3078484.5,3253345.5,2428606.5,2146368.5,2482467.5,2723860.0,0.0,
2039,414.2714328464597,8.141182,height,,,,,,,,,,,7296822.0,6566487.5,5108108.5,6258276.0,2376353.8,2756311.8,3084427.0,3251524.2,2834977.0,3387289.8,3215199.5,2940502.8,2859895.8,4588220.0,3809345.0,3866907.0,4030499.0,3617420.2,3945319.2,3020718.8,3121176.8,3077837.0,3033171.0,0.0,
2040,391.14615649401424,8.155169,height,,,,,,,,,,,20361376.0,22072648.0,21841880.0,20393164.0,14740216.0,18561484.0,20545326.0,20856630.0,21655860.0,19802666.0,16969830.0,20645648.0,19544200.0,15722610.0,17303044.0,17747116.0,17173448.0,19742006.0,21997712.0,16552384.0,19571864.0,18653636.0,22120312.0,0.0,
2041,417.2458726745479,8.153772,height,,,,,,,,,,,2370481.2,2843706.5,3540836.5,2684407.8,6256156.5,4717581.5,5284051.0,4475642.5,5729296.5,4627430.0,4807498.5,4908993.0,4844787.5,3625409.2,3779361.2,4041562.0,4043906.0,3937353.0,3991202.0,3722433.2,4530386.0,4582331.5,5040880.5,0.0,
2042,306.1595816149061,8.167261,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5475825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2043,317.21856663117967,8.168116,height,,,,,,,,,,,15800821.0,16475829.0,20893608.0,17075924.0,39737744.0,16446098.0,18545194.0,18370892.0,12986295.0,11853221.0,11221167.0,9891692.0,15554353.0,15620133.0,15864636.0,16425236.0,16257213.0,16547415.0,17539036.0,16503262.0,19273286.0,16936202.0,18797550.0,0.0,
2044,335.1563205109116,8.1685705,height,,,,,,,,,,,14108435.0,14133896.0,21450138.0,15776093.0,17309280.0,6512054.5,7580744.0,8251261.0,3902342.2,5737229.0,5234990.5,4521020.0,6657263.0,9745821.0,10169854.0,10087239.0,9672429.0,10481189.0,10091069.0,6660338.5,7624715.0,5980805.5,9169072.0,0.0,
2045,572.3411191419447,8.1696005,height,,,,,,,,,,,1439618.5,1495581.0,1931859.8,1948684.9,2486706.2,5705773.5,6423109.5,5230741.0,6193118.0,5687884.0,5647052.5,6373778.0,5679189.0,4737279.0,4861267.0,5453914.0,4623438.0,5250700.0,5314266.0,4880588.0,6141910.5,5098792.5,5465095.0,0.0,
2046,383.2041632994606,8.174131,height,,,,,,,,,,,2260177.2,2352197.0,2954595.2,2504674.2,3603332.0,3823524.0,4482997.5,3751760.8,4410936.5,3797162.8,3685912.8,4057800.0,4019109.0,2951110.0,2983935.8,3135300.5,2993560.0,3114350.0,3249441.8,3341308.5,4022287.0,3488009.8,3817180.2,0.0,
2047,386.2403536498118,8.186954,height,,,,,,,,,,,4840356.0,4813496.0,5370064.5,4875293.5,5631430.0,5958429.0,6530531.0,5308702.5,6222837.5,5833037.5,6236233.0,6934417.0,6247199.0,5100246.5,5661923.0,5513786.0,4943027.0,5735156.5,5633565.5,5648653.5,6278353.0,5336488.0,5715922.0,0.0,
2048,262.10367871914207,8.187191,height,,,,,,,,,,,3264179.2,2613135.2,2780484.5,2343912.8,7844638.5,3435943.5,3134865.8,3353866.2,3499087.0,2673959.5,2702615.2,3066788.2,3520703.8,2877294.0,3058363.8,2997594.0,2859682.0,3338862.8,3638348.5,3395429.2,3648442.2,2743132.8,3653916.5,0.0,
2049,375.23578888832986,8.194882,height,,,,,,,,,,,1643850.0,1534256.6,1664236.8,1423867.8,4690596.0,3349561.2,2874739.2,2450001.0,2552701.0,2390598.2,2878524.5,2857057.0,2884885.5,2262643.8,2423308.0,2279366.2,2123409.2,2512723.0,2574001.0,3012503.2,2948828.8,2454382.2,2999814.5,0.0,
2050,613.3678538235207,8.194564,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3038320.2,2918117.2,2367200.0,3017970.8,2720442.8,3014843.8,3584692.2,2781392.2,2656910.0,2868099.8,2822133.0,2386056.2,2913440.5,2536736.0,2779193.5,3106966.8,2404055.2,2658142.2,0.0,
2051,274.187546632833,8.197725,height,,,,,,,,,,,0.0,0.0,0.0,0.0,77546060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2052,319.1401366365023,8.197725,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4965176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2053,342.1776755313486,8.204698,height,,,,,,,,,,,3850373.8,3889870.5,4247785.5,4130980.5,4388387.5,6127446.5,5625023.0,4725897.5,5509930.5,4817973.0,5299420.5,5840589.5,5017154.5,4373422.5,5040538.5,4638357.5,4233390.0,5362357.0,4746752.0,5432868.0,5308915.0,4794734.0,5312008.0,0.0,
2054,471.2933200126067,8.210459,height,,,,,,,,,,,2441644.8,2916138.0,2763113.2,3201202.2,1793936.5,13193033.0,12608743.0,10305628.0,13097719.0,10998554.0,12387210.0,14125068.0,10758510.0,9820603.0,11696678.0,10281522.0,9367993.0,12820989.0,10139700.0,11866598.0,11676525.0,10955882.0,10875843.0,0.0,
2055,278.15332672850246,8.2076235,height,,,,,,,,,,,0.0,0.0,0.0,0.0,10023748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2056,374.2402437321079,8.210602,height,,,,,,,,,,,3925690.0,3568427.2,3765462.5,3678551.0,3943516.0,4790996.5,4785156.5,4353601.0,5097144.5,4345365.0,4685846.5,4742032.5,4582549.5,4395119.5,4485915.0,4642778.0,3965171.5,4796426.0,4688469.5,4304496.5,4756801.5,4437112.5,4134909.2,0.0,
2057,381.71151935184616,8.237553,height,,,,,,,,,,,1180879.8,1445111.4,1850841.5,1582452.1,3121349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2058,222.61778723860488,8.230275,height,,,,,,,,,,,1204204.5,1142355.4,1181232.6,1103169.9,3297056.0,1702808.0,1724584.0,1594497.4,1879832.1,1390606.8,1316977.5,1645799.4,1610482.9,1742483.5,1779562.2,1930239.8,1746889.2,1971394.0,1935504.6,1635813.0,1568905.6,1431660.0,1655028.0,0.0,
2059,374.69024468185273,8.231206,height,,,,,,,,,,,2233501.2,2358115.8,2123513.5,1843317.0,2842163.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2060,748.3735421527061,8.232955,height,,,,,,,,,,,4830683.0,4333085.0,3636502.2,3499353.0,4799165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622206.2,1654992.6,2093384.1,1541761.6,1909561.5,1927357.9,0.0,0.0,0.0,0.0,0.0,
2061,389.2399567188481,8.237679,height,,,,,,,,,,,58031444.0,56902508.0,65759516.0,58844064.0,24261744.0,58334710.0,74724950.0,72581140.0,69211800.0,72660270.0,63651744.0,67124664.0,69319380.0,62384896.0,58686468.0,76634520.0,62677136.0,72463500.0,79558600.0,62696156.0,68133270.0,69133720.0,66578316.0,0.0,
2062,229.1548567881433,8.238983,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5474901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2063,246.1814531638086,8.190295,height,,,,,,,,,,,0.0,0.0,0.0,0.0,191670980.0,0.0,1306388.8,1270682.8,1231654.4,0.0,0.0,0.0,1251494.6,1135679.6,0.0,0.0,0.0,0.0,0.0,1208933.5,1323556.4,1109637.6,1289145.5,0.0,
2064,390.2430166549704,8.239011,height,,,,,,,,,,,11586079.0,12160854.0,12863062.0,13312011.0,4725351.0,11663258.0,14134442.0,13781097.0,15553987.0,14224244.0,12369568.0,13645348.0,13745622.0,12721844.0,11687187.0,15745521.0,12318090.0,14147608.0,15818835.0,13517293.0,13498013.0,13620814.0,12912187.0,0.0,
2065,404.2505657356178,8.247293,height,,,,,,,,,,,3075413.0,3181063.8,3113363.2,3258334.5,3096357.5,3252668.8,3251259.8,3177495.0,3139164.2,2803173.5,3220093.8,3353227.5,2957209.5,2748806.5,3126965.8,3209641.8,2974584.0,3298304.8,3496294.5,2841860.0,2938645.2,2874083.5,2813953.0,0.0,
2066,345.2246387437946,8.248387,height,,,,,,,,,,,0.0,0.0,0.0,0.0,4057279.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2067,249.0721672058505,8.258102,height,,,,,,,,,,,2534073.0,2101604.2,2491321.5,2125336.8,1688415.9,1833533.1,1910106.5,2590270.0,2372877.2,2066764.4,2093631.0,2272409.2,2472980.2,1589966.9,2080726.4,1848316.6,1881255.6,2545922.5,2639573.2,2105258.8,2220695.5,2035458.1,2258269.5,0.0,
2068,523.7546093983044,8.255767,height,,,,,,,,,,,3859633.0,3341401.0,3614054.2,3660387.2,2571170.8,3025415.8,3269603.8,4221906.5,3431855.5,3510810.8,3750854.5,3558689.5,3929800.0,3526796.8,3520566.2,4111061.5,3933104.5,4626696.0,4249703.0,3305021.8,3342316.8,3531016.8,3580637.5,0.0,
2069,403.2304405174662,8.261403,height,,,,,,,,,,,3077277.8,2804544.0,2845414.2,2971814.8,2820762.2,3374505.8,3314008.2,4156135.0,3261247.5,3303138.0,3767930.8,3483922.5,3832952.0,3386238.2,3090790.0,3575147.0,3292207.8,3942978.5,3903526.5,3129576.0,3548764.5,3700515.2,3383923.5,0.0,
2070,397.21980711129305,8.262857,height,,,,,,,,,,,3385731.0,3710681.0,4388110.5,4180399.0,4361885.0,6782672.5,0.0,7152118.5,6399383.5,6588013.0,7779630.0,5791553.5,6733009.5,6064189.5,6268870.5,6033426.0,5554453.0,5878365.5,6386935.5,6051009.5,5877806.0,6406051.5,0.0,0.0,
2071,388.2315932441679,8.268281,height,,,,,,,,,,,1870983.0,1837954.0,1805349.6,2122197.2,1581808.5,2569373.2,2356929.2,2967821.5,2505181.8,2266159.5,2954418.8,2646531.5,2798416.8,2128116.2,2264401.5,2385436.2,2350141.0,2732786.8,3095728.5,2385802.2,2840576.8,2800155.5,2523362.5,0.0,
2072,493.178334717795,8.270404,height,,,,,,,,,,,30426986.0,29116300.0,26981250.0,31422010.0,21544684.0,24126782.0,22422370.0,28614778.0,21232204.0,21378976.0,27662954.0,24582910.0,27156494.0,21571116.0,27520450.0,24795388.0,26114014.0,29873714.0,29777092.0,21306344.0,25154782.0,22281828.0,23172696.0,0.0,
2073,389.2158277498848,8.2802105,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3331720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2074,252.13460830925965,8.286872,height,,,,,,,,,,,2440570.2,2009805.2,2262735.8,2049436.5,2585342.5,2657459.5,2598689.8,2861413.5,2746001.8,2478978.2,2549298.2,2642601.5,2894130.5,1812364.4,2379825.0,2198609.5,2341504.8,2694485.8,3182595.8,2574922.8,2810291.0,2556613.0,2694964.2,0.0,
2075,303.2028454612065,8.290965,height,,,,,,,,,,,17723572.0,17384728.0,18163908.0,17528900.0,21905530.0,13340960.0,13185983.0,14357581.0,11039586.0,12714630.0,13290038.0,10923622.0,13884176.0,12608795.0,15441512.0,14230845.0,14591309.0,15506538.0,15728351.0,14885681.0,15228553.0,12106882.0,15298332.0,0.0,
2076,629.3625619615343,8.294125,height,,,,,,,,,,,4242101.0,4985748.5,6591692.5,5490144.0,7525442.0,8764541.0,8696509.0,8560865.0,9007075.0,9021674.0,10774892.0,10533662.0,9863736.0,7456724.0,9317619.0,7628512.0,8647387.0,9370056.0,9360104.0,8056877.0,9243750.0,7952856.5,9078098.0,0.0,
2077,398.12850174744943,8.296848,height,,,,,,,,,,,2720666.5,3030658.0,2860163.5,2839461.0,1603350.5,2450282.5,2998925.8,2651265.0,2901515.8,3049581.5,3182489.0,3266287.8,2778453.2,2419699.8,2609530.5,2329212.2,2554555.2,2643835.5,2480932.2,2562134.5,2832180.5,2483854.8,2658775.0,0.0,
2078,376.1467113858213,8.296418,height,,,,,,,,,,,18446712.0,19173216.0,17890244.0,18057958.0,13311077.0,15768283.0,17629658.0,16478715.0,17748538.0,18737126.0,19689374.0,18411542.0,17487580.0,15259669.0,17998220.0,16243799.0,17468294.0,18971104.0,18324772.0,16010577.0,19390324.0,14912069.0,17897632.0,0.0,
2079,315.1848207562785,8.2964525,height,,,,,,,,,,,1590077.9,1659615.1,2145112.8,1791288.8,2643222.0,2997345.0,3000011.5,2893306.8,3099248.8,3051386.2,3102089.8,2907128.8,3010837.0,2414210.0,2940422.2,2726558.2,2527993.8,3031752.2,2847854.5,2654563.0,3036738.8,2620194.0,3065196.2,0.0,
2080,521.1733165255612,8.30232,height,,,,,,,,,,,3418843.5,3397221.8,2960799.0,2996480.8,2382142.5,2899601.2,2980931.8,3334442.2,3256466.2,3222759.5,3099817.0,3478461.5,3654381.5,2650574.0,2850550.2,2849095.5,3396963.0,3746324.0,4282551.5,2656742.5,3751851.8,3184332.8,3369223.5,0.0,
2081,347.2291009397615,8.305453,height,,,,,,,,,,,16507949.0,17797432.0,22885328.0,16359777.0,26222690.0,24220160.0,23747524.0,25534084.0,21547228.0,25230296.0,26164812.0,25345774.0,25701100.0,22665668.0,22215934.0,21090018.0,25170360.0,24022954.0,23950050.0,24922238.0,27422600.0,27168318.0,26465404.0,0.0,
2082,375.2240725798383,8.3118,height,,,,,,,,,,,6934593.0,7923112.0,8349584.0,7242672.0,5579648.0,7521966.5,7348824.0,7666068.0,7161843.5,8220739.0,8304437.0,9171408.0,8522047.0,7433376.5,7453689.0,7048525.5,8715097.0,7827468.5,7969602.0,7382877.0,8121140.5,8755860.0,8077950.5,0.0,
2083,475.28797153204846,8.310037,height,,,,,,,,,,,2725852.0,3149967.5,3186552.8,2790071.8,3523420.8,0.0,0.0,995781.7,0.0,0.0,1023834.06,0.0,0.0,1697643.2,1768868.8,1605869.2,1915076.2,1997267.4,1810349.1,966773.06,1015320.9,0.0,0.0,0.0,
